種類,価格情報区分,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,取引価格（総額）,間取り,面積（㎡）,建築年,建物の構造,用途,今後の利用目的,都市計画,建ぺい率（％）,容積率（％）,取引時期,改装,取引の事情等,区,取引年,取引四半期,建築年_数値,築年数,最寄駅距離_分,㎡単価,夜間人口,昼間人口,昼夜間人口比率
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,御茶ノ水,6,47000000,１ＬＤＫ,35,2013年,ＲＣ,住宅,住宅,商業,80.0,500.0,2023年第2四半期,未改装,,千代田区,2023,2,2013.0,10.0,6.0,1342857.142857143,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,御茶ノ水,7,47000000,１ＬＤＫ,40,2013年,ＲＣ,住宅,住宅,商業,80.0,500.0,2022年第4四半期,未改装,,千代田区,2022,4,2013.0,9.0,7.0,1175000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,御茶ノ水,5,25000000,１Ｋ,20,2004年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2022年第2四半期,未改装,,千代田区,2022,2,2004.0,18.0,5.0,1250000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,御茶ノ水,4,28000000,１Ｋ,20,2004年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2021年第3四半期,未改装,,千代田区,2021,3,2004.0,17.0,4.0,1400000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,御茶ノ水,7,42000000,１ＤＫ,40,2013年,ＲＣ,住宅,住宅,商業,80.0,500.0,2021年第2四半期,未改装,,千代田区,2021,2,2013.0,8.0,7.0,1050000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,新御茶ノ水,4,28000000,１Ｋ,20,2004年,ＳＲＣ,,,商業,80.0,500.0,2023年第2四半期,未改装,,千代田区,2023,2,2004.0,19.0,4.0,1400000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,新御茶ノ水,6,96000000,２ＬＤＫ,60,2010年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2022年第1四半期,未改装,,千代田区,2022,1,2010.0,12.0,6.0,1600000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,新御茶ノ水,6,93000000,２ＬＤＫ,65,2010年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2021年第2四半期,未改装,,千代田区,2021,2,2010.0,11.0,6.0,1430769.2307692308,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,25000000,１Ｋ,20,2002年,ＳＲＣ,,住宅,商業,80.0,600.0,2025年第4四半期,,,千代田区,2025,4,2002.0,23.0,2.0,1250000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,33000000,１Ｋ,25,2007年,ＲＣ,住宅,住宅,商業,80.0,600.0,2025年第3四半期,改装済み,,千代田区,2025,3,2007.0,18.0,2.0,1320000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,33000000,１Ｋ,25,2007年,ＲＣ,住宅,住宅,商業,80.0,600.0,2025年第2四半期,改装済み,,千代田区,2025,2,2007.0,18.0,2.0,1320000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,32000000,１Ｋ,25,2007年,ＲＣ,住宅,住宅,商業,80.0,600.0,2025年第2四半期,改装済み,,千代田区,2025,2,2007.0,18.0,2.0,1280000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,32000000,１Ｋ,25,2007年,ＲＣ,住宅,住宅,商業,80.0,600.0,2025年第2四半期,改装済み,,千代田区,2025,2,2007.0,18.0,2.0,1280000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,34000000,１Ｋ,25,2007年,ＲＣ,住宅,住宅,商業,80.0,600.0,2025年第2四半期,改装済み,,千代田区,2025,2,2007.0,18.0,2.0,1360000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,48000000,２ＤＫ,45,2007年,ＲＣ,住宅,住宅,商業,80.0,600.0,2025年第2四半期,,,千代田区,2025,2,2007.0,18.0,2.0,1066666.6666666667,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,49000000,１ＬＤＫ,40,2007年,ＲＣ,住宅,住宅,商業,80.0,600.0,2025年第2四半期,未改装,,千代田区,2025,2,2007.0,18.0,2.0,1225000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,30000000,１Ｋ,25,2007年,ＲＣ,住宅,住宅,商業,80.0,600.0,2025年第1四半期,改装済み,,千代田区,2025,1,2007.0,18.0,2.0,1200000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),6,50000000,１Ｋ,30,2014年,ＲＣ,,住宅,商業,80.0,600.0,2025年第1四半期,,,千代田区,2025,1,2014.0,11.0,6.0,1666666.6666666667,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,36000000,１ＬＤＫ,30,2005年,ＲＣ,,住宅,商業,80.0,600.0,2024年第2四半期,未改装,,千代田区,2024,2,2005.0,19.0,2.0,1200000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),6,33000000,１Ｋ,20,2014年,ＲＣ,住宅,住宅,商業,80.0,600.0,2024年第2四半期,未改装,,千代田区,2024,2,2014.0,10.0,6.0,1650000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),6,33000000,１Ｋ,30,2014年,ＲＣ,住宅,住宅,商業,80.0,600.0,2024年第1四半期,未改装,,千代田区,2024,1,2014.0,10.0,6.0,1100000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),3,21000000,１Ｋ,20,2000年,ＳＲＣ,,住宅,商業,80.0,600.0,2024年第1四半期,未改装,,千代田区,2024,1,2000.0,24.0,3.0,1050000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),1,110000000,２ＬＤＫ,55,2014年,ＲＣ,住宅,,商業,80.0,600.0,2024年第1四半期,,,千代田区,2024,1,2014.0,10.0,1.0,2000000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),1,87000000,１ＬＤＫ＋Ｓ,55,2022年,ＲＣ,,住宅,商業,80.0,600.0,2023年第4四半期,未改装,,千代田区,2023,4,2022.0,1.0,1.0,1581818.1818181819,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),3,34000000,スタジオ,20,2014年,ＲＣ,住宅,住宅,商業,80.0,600.0,2023年第2四半期,,,千代田区,2023,2,2014.0,9.0,3.0,1700000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),1,100000000,２ＬＤＫ,55,2014年,ＲＣ,住宅,住宅,商業,80.0,600.0,2023年第1四半期,未改装,,千代田区,2023,1,2014.0,9.0,1.0,1818181.8181818181,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,35000000,１Ｒ,30,2005年,ＲＣ,,住宅,商業,80.0,600.0,2023年第1四半期,未改装,,千代田区,2023,1,2005.0,18.0,2.0,1166666.6666666667,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,38000000,１Ｋ,30,2005年,ＲＣ,住宅,住宅,商業,80.0,600.0,2022年第4四半期,未改装,,千代田区,2022,4,2005.0,17.0,2.0,1266666.6666666667,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,32000000,１Ｋ,30,1999年,ＳＲＣ,,住宅,商業,80.0,600.0,2022年第3四半期,,,千代田区,2022,3,1999.0,23.0,2.0,1066666.6666666667,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,23000000,１Ｋ,20,2002年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2022年第3四半期,改装済み,,千代田区,2022,3,2002.0,20.0,2.0,1150000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,120000000,２ＬＤＫ,75,2004年,ＲＣ,,住宅,商業,80.0,800.0,2022年第2四半期,未改装,,千代田区,2022,2,2004.0,18.0,2.0,1600000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),1,26000000,１Ｋ,20,2004年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2022年第2四半期,未改装,,千代田区,2022,2,2004.0,18.0,1.0,1300000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),3,120000000,２ＬＤＫ,70,2004年,ＲＣ,住宅,住宅,商業,80.0,800.0,2022年第2四半期,未改装,,千代田区,2022,2,2004.0,18.0,3.0,1714285.7142857143,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),3,29000000,１Ｒ,20,2014年,ＲＣ,,住宅,商業,80.0,600.0,2022年第1四半期,未改装,,千代田区,2022,1,2014.0,8.0,3.0,1450000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),6,31000000,１Ｋ,20,2014年,ＲＣ,住宅,住宅,商業,80.0,600.0,2021年第4四半期,,,千代田区,2021,4,2014.0,7.0,6.0,1550000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,24000000,１Ｋ,20,2002年,ＳＲＣ,住宅,その他,商業,80.0,600.0,2021年第4四半期,未改装,,千代田区,2021,4,2002.0,19.0,2.0,1200000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,24000000,１Ｋ,20,2004年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2021年第3四半期,改装済み,,千代田区,2021,3,2004.0,17.0,2.0,1200000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),4,58000000,２ＬＤＫ,45,1998年,ＳＲＣ,,住宅,商業,80.0,600.0,2021年第3四半期,改装済み,,千代田区,2021,3,1998.0,23.0,4.0,1288888.888888889,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),1,64000000,２ＬＤＫ,50,2014年,ＲＣ,,住宅,商業,80.0,600.0,2021年第2四半期,改装済み,,千代田区,2021,2,2014.0,7.0,1.0,1280000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,32000000,１Ｋ,30,2005年,ＲＣ,,住宅,商業,80.0,600.0,2021年第1四半期,未改装,,千代田区,2021,1,2005.0,16.0,2.0,1066666.6666666667,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,末広町(東京),2,25000000,１Ｋ,20,2004年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2021年第1四半期,,,千代田区,2021,1,2004.0,17.0,2.0,1250000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,湯島,2,24000000,１Ｋ,20,2005年,ＲＣ,住宅,住宅,商業,80.0,600.0,2025年第2四半期,未改装,,千代田区,2025,2,2005.0,20.0,2.0,1200000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,湯島,2,120000000,２ＬＤＫ,50,2018年,ＲＣ,住宅,住宅,商業,80.0,600.0,2024年第4四半期,改装済み,,千代田区,2024,4,2018.0,6.0,2.0,2400000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,湯島,2,17000000,１Ｋ,20,2005年,ＲＣ,住宅,住宅,商業,80.0,600.0,2024年第4四半期,未改装,,千代田区,2024,4,2005.0,19.0,2.0,850000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,湯島,2,24000000,１Ｋ,20,2005年,ＲＣ,住宅,住宅,商業,80.0,600.0,2024年第2四半期,未改装,,千代田区,2024,2,2005.0,19.0,2.0,1200000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,湯島,2,23000000,１Ｋ,20,2005年,ＲＣ,住宅,住宅,商業,80.0,600.0,2023年第1四半期,,,千代田区,2023,1,2005.0,18.0,2.0,1150000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,湯島,2,120000000,３ＬＤＫ,65,2018年,ＲＣ,,住宅,商業,80.0,600.0,2022年第4四半期,未改装,,千代田区,2022,4,2018.0,4.0,2.0,1846153.8461538462,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,湯島,1,24000000,１Ｋ,20,2005年,ＲＣ,,住宅,商業,80.0,600.0,2022年第3四半期,,,千代田区,2022,3,2005.0,17.0,1.0,1200000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,湯島,2,110000000,３ＬＤＫ,65,2018年,ＲＣ,住宅,住宅,商業,80.0,600.0,2021年第4四半期,未改装,,千代田区,2021,4,2018.0,3.0,2.0,1692307.6923076923,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,湯島,3,53000000,１ＬＤＫ,45,1999年,ＲＣ,住宅,住宅,商業,80.0,600.0,2021年第2四半期,,,千代田区,2021,2,1999.0,22.0,3.0,1177777.7777777778,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,湯島,2,81000000,２ＬＤＫ,50,2018年,ＲＣ,住宅,住宅,商業,80.0,600.0,2021年第1四半期,未改装,,千代田区,2021,1,2018.0,3.0,2.0,1620000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,外神田,湯島,3,28000000,１ＤＫ,30,,ＲＣ,,住宅,商業,80.0,600.0,2021年第1四半期,未改装,,千代田区,2021,1,,,3.0,933333.3333333334,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,永田町,赤坂見附,5,18000000,１ＤＫ,15,,,,住宅,,,,2024年第3四半期,未改装,,千代田区,2024,3,,,5.0,1200000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,永田町,溜池山王,3,280000000,２ＬＤＫ,120,1977年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2024年第2四半期,改装済み,,千代田区,2024,2,1977.0,47.0,3.0,2333333.3333333335,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,永田町,溜池山王,3,250000000,２ＬＤＫ,115,1977年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2023年第4四半期,改装済み,,千代田区,2023,4,1977.0,46.0,3.0,2173913.0434782607,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,永田町,溜池山王,3,160000000,３ＬＤＫ,115,1977年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2023年第3四半期,未改装,,千代田区,2023,3,1977.0,46.0,3.0,1391304.347826087,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,永田町,溜池山王,3,130000000,２ＬＤＫ,115,1977年,ＳＲＣ,住宅,事務所,商業,80.0,500.0,2023年第2四半期,,,千代田区,2023,2,1977.0,46.0,3.0,1130434.7826086956,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,永田町,溜池山王,2,160000000,２ＬＤＫ,115,1977年,ＳＲＣ,,住宅,商業,80.0,500.0,2023年第1四半期,未改装,,千代田区,2023,1,1977.0,46.0,2.0,1391304.347826087,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,永田町,永田町,3,18000000,１Ｋ,15,1978年,ＲＣ,住宅,事務所,商業,80.0,500.0,2025年第2四半期,未改装,,千代田区,2025,2,1978.0,47.0,3.0,1200000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,永田町,永田町,3,20000000,１Ｋ,20,1978年,ＲＣ,住宅,その他,商業,80.0,500.0,2024年第3四半期,未改装,,千代田区,2024,3,1978.0,46.0,3.0,1000000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,永田町,永田町,2,190000000,２ＬＤＫ,70,2008年,ＲＣ,住宅,住宅,商業,80.0,500.0,2024年第1四半期,改装済み,,千代田区,2024,1,2008.0,16.0,2.0,2714285.714285714,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,永田町,永田町,3,36000000,オープンフロア,30,1978年,ＲＣ,事務所,住宅,商業,80.0,500.0,2023年第3四半期,未改装,,千代田区,2023,3,1978.0,45.0,3.0,1200000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,永田町,永田町,3,15000000,１Ｋ,20,1978年,ＲＣ,住宅,住宅,商業,80.0,500.0,2022年第3四半期,未改装,,千代田区,2022,3,1978.0,44.0,3.0,750000.0,66680,903780,1355.39892
中古マンション等,不動産取引価格情報,13101,東京都,千代田区,永田町,永田町,2,170000000,２ＬＤＫ,75,2008年,ＲＣ,,住宅,商業,80.0,500.0,2022年第2四半期,改装済み,,千代田区,2022,2,2008.0,14.0,2.0,2266666.6666666665,66680,903780,1355.39892
